0,0,0,16,32,2,1,1
0,16,0,16,16,2,2,1
0,16,16,16,16,2,2,1
0,32,0,16,8,2,2,1
0,48,0,16,8,2,2,1
0,32,8,32,16,2,1,1
0,32,24,16,8,2,2,1
0,48,24,16,8,2,2,1
0,0,32,16,32,2,1,1
0,16,32,16,32,2,1,1
0,32,32,16,16,3,0,1
0,48,32,16,16,3,0,1
0,32,48,16,16,3,0,1
0,48,48,16,16,3,0,1
0,64,0,32,16,2,1,1
0,64,16,32,16,2,1,1
0,96,0,16,32,2,1,1
0,112,0,16,32,2,1,1
0,64,32,16,16,2,2,1
0,64,48,16,16,2,2,1
0,80,32,8,32,2,2,1
0,88,32,8,32,2,2,1
0,96,32,32,32,2,0,1
0,0,64,32,16,2,1,1
0,0,80,32,16,2,1,1
0,32,64,32,8,2,1,1
0,32,72,32,16,2,1,1
0,32,88,32,8,2,1,1
0,0,96,32,32,2,0,1
0,32,96,32,32,2,0,1
0,64,64,32,8,2,2,1
0,64,72,32,8,2,2,1
0,64,80,32,16,2,1,1
0,96,64,32,32,2,0,1
0,64,96,16,32,2,1,1
0,80,96,16,32,2,1,1
0,96,96,16,32,2,1,1
0,112,96,16,32,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,0,1
0,0,0,16,32,2,1,1
0,16,0,16,16,2,2,1
0,16,16,16,16,2,2,1
0,32,0,16,8,2,2,1
0,48,0,16,8,2,2,1
0,32,8,32,16,2,1,1
0,32,24,16,8,2,2,1
0,48,24,16,8,2,2,1
0,0,32,16,32,2,1,1
0,16,32,16,32,2,1,1
0,32,32,16,16,3,0,1
0,48,32,16,16,3,0,1
0,32,48,16,16,3,0,1
0,48,48,16,16,3,0,1
0,64,0,32,16,2,1,1
0,64,16,32,16,2,1,1
0,96,0,16,32,2,1,1
0,112,0,16,32,2,1,1
0,64,32,16,16,2,2,1
0,64,48,16,16,2,2,1
0,80,32,8,32,2,2,1
0,88,32,8,32,2,2,1
0,96,32,32,32,2,0,1
0,0,64,32,16,2,1,1
0,0,80,32,16,2,1,1
0,32,64,32,8,2,1,1
0,32,72,32,16,2,1,1
0,32,88,32,8,2,1,1
0,0,96,32,32,2,0,1
0,32,96,32,32,2,0,1
0,64,64,32,8,2,2,1
0,64,72,32,8,2,2,1
0,64,80,32,16,2,1,1
0,96,64,32,32,2,0,1
0,64,96,16,32,2,1,1
0,80,96,16,32,2,1,1
0,96,96,16,32,2,1,1
0,112,96,16,32,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
